id,Html,RedirectHtml,User,User2,Action,Time
95090,/student/modal/38972/,/student/view/Programming%20Language%20II/Midterm_2/,5306066,,17,6/9/2017 1:22
95089,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38730/,5306027,,3,6/9/2017 1:22
95088,/student/view/Programming%20Language%20II/Midterm_2/,/student/viewcombine/Programming%20Language%20II/Midterm_2/,3306091,,7,6/9/2017 1:22
95086,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38920/,5306059,,14,6/9/2017 1:22
95087,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38616/,5306012,,3,6/9/2017 1:22
95083,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39042/,5306078,,14,6/9/2017 1:22
95084,/student/modal/38695/,/student/view/Programming%20Language%20II/Midterm_2/,5306022,,17,6/9/2017 1:22
95085,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39030/,5306077,,3,6/9/2017 1:22
95080,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38842/,5306046,,13,6/9/2017 1:22
95081,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38695/,5306022,,3,6/9/2017 1:22
95082,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38919/,5306059,,14,6/9/2017 1:22
95077,/student/login/,/student/view/Programming Language II/Midterm_2/,5306012,,11,6/9/2017 1:22
95078,/student/view/Programming%20Language%20II/Midterm_2/,/student/view/Programming Language II/Midterm_2/,3306091,,2,6/9/2017 1:22
95079,/student/modal/38836/,/student/view/Programming%20Language%20II/Midterm_2/,5306045,,17,6/9/2017 1:22
95075,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38843/,5306046,,3,6/9/2017 1:22
95076,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38811/,5306042,,14,6/9/2017 1:22
95074,/student/modal/38696/,/student/view/Programming%20Language%20II/Midterm_2/,5306022,,17,6/9/2017 1:22
95072,/student/modal/39033/,/student/view/Programming%20Language%20II/Midterm_2/,5306077,,17,6/9/2017 1:22
95073,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38867/,5306050,,13,6/9/2017 1:22
95070,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39041/,5306078,,14,6/9/2017 1:22
95071,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38972/,5306066,,3,6/9/2017 1:22
95069,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38916/,5306058,,3,6/9/2017 1:22
95067,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38810/,5306042,,14,6/9/2017 1:22
95068,/student/modal/38805/,/student/view/Programming%20Language%20II/Midterm_2/,5306040,,17,6/9/2017 1:22
95066,/student/modal/38843/,/student/view/Programming%20Language%20II/Midterm_2/,5306046,,17,6/9/2017 1:22
95063,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38868/,5306050,,13,6/9/2017 1:22
95064,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38696/,5306022,,3,6/9/2017 1:22
95065,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38986/,5306068,,3,6/9/2017 1:22
95060,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38716/,5306024,,3,6/9/2017 1:22
95061,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38742/,5306029,,3,6/9/2017 1:22
95062,/student/modal/38970/,/student/view/Programming%20Language%20II/Midterm_2/,5306066,,17,6/9/2017 1:22
95057,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38843/,5306046,,3,6/9/2017 1:22
95058,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39040/,5306078,,3,6/9/2017 1:22
95059,/student/modal/38773/,/student/view/Programming%20Language%20II/Midterm_2/,5306032,,17,6/9/2017 1:22
95055,/student/modal/38426/,/student/view/Programming%20Language%20II/Midterm_2/,3306091,,17,6/9/2017 1:22
95056,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39106/,5306086,,3,6/9/2017 1:22
95054,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38869/,5306050,,14,6/9/2017 1:22
95053,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38805/,5306040,,3,6/9/2017 1:22
95051,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38706/,5306023,,3,6/9/2017 1:22
95052,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38918/,5306059,,3,6/9/2017 1:22
95050,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39033/,5306077,,3,6/9/2017 1:22
95049,/student/modal/38914/,/student/view/Programming%20Language%20II/Midterm_2/,5306058,,17,6/9/2017 1:22
95048,/student/modal/38729/,/student/view/Programming%20Language%20II/Midterm_2/,5306027,,17,6/9/2017 1:22
95047,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38868/,5306050,,14,6/9/2017 1:22
95046,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38426/,3306091,,3,6/9/2017 1:22
95045,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39071/,5306082,,3,6/9/2017 1:22
95043,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38459/,4303016,,14,6/9/2017 1:22
95044,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38748/,5306029,,3,6/9/2017 1:22
95042,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38809/,5306042,,14,6/9/2017 1:22
95041,/student/modal/38804/,/student/view/Programming%20Language%20II/Midterm_2/,5306040,,17,6/9/2017 1:22
95038,/student/modal/39115/,,5306087,,5,6/9/2017 1:22
95039,/student/modal/39115/,,5306087,,5,6/9/2017 1:22
95040,/student/modal/39036/,/student/view/Programming%20Language%20II/Midterm_2/,5306077,,17,6/9/2017 1:22
95037,/student/modal/38591/,/student/view/Programming%20Language%20II/Midterm_2/,5306009,,17,6/9/2017 1:22
95036,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39036/,5306077,,3,6/9/2017 1:22
95032,/student/modal/38985/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/9/2017 1:22
95033,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38867/,5306050,,14,6/9/2017 1:22
95034,/student/modal/38918/,/student/view/Programming%20Language%20II/Midterm_2/,5306059,,17,6/9/2017 1:22
95035,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38804/,5306040,,3,6/9/2017 1:22
95030,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38472/,4303059,,3,6/9/2017 1:22
95031,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38591/,5306009,,13,6/9/2017 1:22
95027,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38918/,5306059,,14,6/9/2017 1:21
95028,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38592/,5306009,,13,6/9/2017 1:21
95029,/student/modal/38870/,/student/view/Programming%20Language%20II/Midterm_2/,5306051,,17,6/9/2017 1:21
95024,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38450/,4303002,,3,6/9/2017 1:21
95025,/student/modal/38424/,/student/view/Programming%20Language%20II/Midterm_2/,3306091,,17,6/9/2017 1:21
95026,/student/modal/39066/,/student/view/Programming%20Language%20II/Midterm_2/,5306081,,17,6/9/2017 1:21
95023,/student/modal/39073/,/student/view/Programming%20Language%20II/Midterm_2/,5306082,,17,6/9/2017 1:21
95022,/student/modal/38475/,/student/view/Programming%20Language%20II/Midterm_2/,4303059,,17,6/9/2017 1:21
95021,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38925/,5306059,,14,6/9/2017 1:21
95020,/student/modal/38803/,/student/view/Programming%20Language%20II/Midterm_2/,5306040,,17,6/9/2017 1:21
95018,/student/login/,/student/view/Programming Language II/Midterm_2/,4306027,,11,6/9/2017 1:21
95019,/student/modal/38699/,/student/view/Programming%20Language%20II/Midterm_2/,5306022,,17,6/9/2017 1:21
95014,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38924/,5306059,,14,6/9/2017 1:21
95015,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39074/,5306082,,13,6/9/2017 1:21
95016,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38729/,5306027,,3,6/9/2017 1:21
95017,/student/modal/39039/,/student/view/Programming%20Language%20II/Midterm_2/,5306078,,17,6/9/2017 1:21
95012,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38970/,5306066,,3,6/9/2017 1:21
95013,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38870/,5306051,,3,6/9/2017 1:21
95009,/student/modal/38852/,/student/viewcombine/Programming%20Language%20II/Midterm_2/,5306047,,17,6/9/2017 1:21
95010,/student/login/,/student/view/Programming Language II/Midterm_2/,5306077,,11,6/9/2017 1:21
95011,/student/view/Programming%20Language%20II/Midterm_2/,,5306045,,3,6/9/2017 1:21
95004,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38866/,5306050,,14,6/9/2017 1:21
95005,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39066/,5306081,,3,6/9/2017 1:21
95006,/student/login/,/student/view/Programming Language II/Midterm_2/,4306028,,11,6/9/2017 1:21
95007,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38699/,5306022,,3,6/9/2017 1:21
95008,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38914/,5306058,,3,6/9/2017 1:21
95001,/student/modal/38741/,/student/view/Programming%20Language%20II/Midterm_2/,5306028,,17,6/9/2017 1:21
95002,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38923/,5306059,,14,6/9/2017 1:21
95003,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38424/,3306091,,14,6/9/2017 1:21
94999,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38994/,5306069,,3,6/9/2017 1:21
95000,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38985/,5306068,,3,6/9/2017 1:21
94998,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38852/,5306047,,3,6/9/2017 1:21
94995,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38593/,5306009,,3,6/9/2017 1:21
94996,/student/view/Programming%20Language%20II/Midterm_2/,/student/logout/,5306010,,12,6/9/2017 1:21
94997,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38803/,5306040,,3,6/9/2017 1:21
94992,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38740/,5306028,,14,6/9/2017 1:21
94993,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39077/,5306082,,3,6/9/2017 1:21
94994,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38922/,5306059,,14,6/9/2017 1:21
94991,/student/modal/39061/,/student/view/Programming%20Language%20II/Midterm_2/,5306080,,17,6/9/2017 1:21
94989,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38739/,5306028,,14,6/9/2017 1:21
94990,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38836/,5306045,,3,6/9/2017 1:21
94987,/student/modal/38984/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/9/2017 1:21
94988,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38675/,5306019,,3,6/9/2017 1:21
94984,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38880/,5306054,,14,6/9/2017 1:21
94985,/student/view/Programming%20Language%20II/Midterm_2/,/student/viewcombine/Programming%20Language%20II/Midterm_2/,5306007,,7,6/9/2017 1:21
94986,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38423/,3306091,,14,6/9/2017 1:21
94983,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38921/,5306059,,14,6/9/2017 1:21
94982,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38738/,5306028,,14,6/9/2017 1:21
94979,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39115/,5306087,,3,6/9/2017 1:21
94980,/student/modal/38695/,/student/view/Programming%20Language%20II/Midterm_2/,5306022,,17,6/9/2017 1:21
94981,/student/modal/38995/,/student/view/Programming%20Language%20II/Midterm_2/,5306069,,17,6/9/2017 1:21
94977,/student/view/Programming%20Language%20II/Midterm_2/,,5306080,,3,6/9/2017 1:21
94978,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38879/,5306054,,3,6/9/2017 1:21
94976,/student/view/Programming%20Language%20II/Midterm_2/,https://goo.gl/forms/Ms9K2C3AYeVZiJiD3,5306082,,12,6/9/2017 1:21
94974,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38920/,5306059,,14,6/9/2017 1:21
94975,/student/modal/39115/,/student/view/Programming%20Language%20II/Midterm_2/,5306087,,17,6/9/2017 1:21
94972,/student/modal/38674/,/student/view/Programming%20Language%20II/Midterm_2/,5306019,,17,6/9/2017 1:21
94973,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39115/,5306087,,3,6/9/2017 1:21
94968,/student/modal/38820/,/student/view/Programming%20Language%20II/Midterm_2/,5306043,,17,6/9/2017 1:21
94969,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38475/,4303059,,3,6/9/2017 1:21
94970,/student/modal/38879/,/student/view/Programming%20Language%20II/Midterm_2/,5306054,,17,6/9/2017 1:21
94971,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38695/,5306022,,3,6/9/2017 1:21
94967,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38737/,5306028,,14,6/9/2017 1:21
94965,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38762/,5306031,,14,6/9/2017 1:21
94966,/student/modal/39056/,/student/view/Programming%20Language%20II/Midterm_2/,5306080,,17,6/9/2017 1:21
94963,/student/modal/38694/,/student/view/Programming%20Language%20II/Midterm_2/,5306022,,17,6/9/2017 1:21
94964,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38786/,5306037,,3,6/9/2017 1:21
94959,/student/modal/38472/,/student/view/Programming%20Language%20II/Midterm_2/,4303059,,17,6/9/2017 1:21
94960,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38736/,5306028,,14,6/9/2017 1:21
94961,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38422/,3306091,,3,6/9/2017 1:21
94962,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38919/,5306059,,14,6/9/2017 1:21
94955,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38773/,5306032,,14,6/9/2017 1:21
94956,/student/login/,/student/view/Programming Language II/Midterm_2/,5306051,,11,6/9/2017 1:21
94957,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38840/,5306046,,3,6/9/2017 1:21
94958,/student/modal/39116/,/student/view/Programming%20Language%20II/Midterm_2/,5306087,,17,6/9/2017 1:21
94953,/student/modal/39074/,/student/view/Programming%20Language%20II/Midterm_2/,5306082,,17,6/9/2017 1:21
94954,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38984/,5306068,,3,6/9/2017 1:21
94950,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38791/,5306038,,3,6/9/2017 1:21
94951,/student/modal/39066/,/student/view/Programming%20Language%20II/Midterm_2/,5306081,,17,6/9/2017 1:21
94952,/student/modal/38890/,/student/view/Programming%20Language%20II/Midterm_2/,5306055,,17,6/9/2017 1:21
94948,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38674/,5306019,,3,6/9/2017 1:21
94949,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38820/,5306043,,14,6/9/2017 1:21
94945,/student/modal/38726/,/student/view/Programming%20Language%20II/Midterm_2/,5306027,,17,6/9/2017 1:21
94946,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39116/,5306087,,3,6/9/2017 1:21
94947,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38735/,5306028,,14,6/9/2017 1:21
94943,/student/modal/38677/,/student/view/Programming%20Language%20II/Midterm_2/,5306019,,17,6/9/2017 1:21
94944,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39039/,5306078,,14,6/9/2017 1:21
94942,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38865/,5306050,,14,6/9/2017 1:21
94941,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38890/,5306055,,3,6/9/2017 1:21
94938,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38772/,5306032,,3,6/9/2017 1:21
94939,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38650/,5306016,,3,6/9/2017 1:21
94940,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38918/,5306059,,3,6/9/2017 1:21
94935,/student/modal/38802/,/student/view/Programming%20Language%20II/Midterm_2/,5306040,,17,6/9/2017 1:21
94936,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39072/,5306082,,14,6/9/2017 1:21
94937,/student/login/,/student/view/Programming Language II/Midterm_2/,3306091,,11,6/9/2017 1:21
94932,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38865/,5306050,,14,6/9/2017 1:21
94933,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38677/,5306019,,3,6/9/2017 1:21
94934,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38561/,5306005,,3,6/9/2017 1:21
94928,/student/modal/38782/,/student/view/Programming%20Language%20II/Midterm_2/,5306037,,17,6/9/2017 1:21
94929,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38745/,5306029,,3,6/9/2017 1:21
94930,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39056/,5306080,,14,6/9/2017 1:21
94931,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38734/,5306028,,3,6/9/2017 1:21
94926,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38761/,5306031,,14,6/9/2017 1:21
94927,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38472/,4303059,,3,6/9/2017 1:21
94925,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38726/,5306027,,3,6/9/2017 1:21
94923,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38995/,5306069,,3,6/9/2017 1:21
94924,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38864/,5306050,,14,6/9/2017 1:21
94921,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38694/,5306022,,3,6/9/2017 1:21
94922,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39052/,5306079,,3,6/9/2017 1:21
94919,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38879/,5306054,,3,6/9/2017 1:21
94920,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38863/,5306050,,14,6/9/2017 1:21
94915,/student/login/,/student/view/Programming Language II/Midterm_2/,5306020,,11,6/9/2017 1:21
94916,/student/modal/38889/,/student/view/Programming%20Language%20II/Midterm_2/,5306055,,17,6/9/2017 1:21
94917,/student/modal/38676/,/student/view/Programming%20Language%20II/Midterm_2/,5306019,,17,6/9/2017 1:21
94918,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39072/,5306082,,13,6/9/2017 1:21
94914,/student/modal/38647/,/student/view/Programming%20Language%20II/Midterm_2/,5306016,,17,6/9/2017 1:21
94910,/student/modal/38471/,/student/view/Programming%20Language%20II/Midterm_2/,4303059,,17,6/9/2017 1:21
94911,/student/modal/38574/,/student/view/Programming%20Language%20II/Midterm_2/,5306007,,17,6/9/2017 1:21
94912,/student/modal/38889/,,5306055,,6,6/9/2017 1:21
94913,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38808/,5306042,,14,6/9/2017 1:21
94908,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38574/,5306007,,14,6/9/2017 1:21
94909,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39055/,5306080,,14,6/9/2017 1:21
94907,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39074/,5306082,,13,6/9/2017 1:21
94905,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/modal/38863/,5306050,,13,6/9/2017 1:21
94906,/student/modal/38889/,,5306055,,1,6/9/2017 1:21
94902,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38471/,4303059,,14,6/9/2017 1:21
94903,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38760/,5306031,,14,6/9/2017 1:21
94904,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38581/,5306007,,14,6/9/2017 1:21
94900,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38676/,5306019,,3,6/9/2017 1:20
94901,/student/modal/38982/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/9/2017 1:20
94899,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38470/,4303059,,14,6/9/2017 1:20
94896,/student/viewcombine/Programming%20Language%20II/Midterm_2/,/student/viewcombine/Programming%20Language%20II/Midterm_2/,5306047,,7,6/9/2017 1:20
94897,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38477/,4303059,,14,6/9/2017 1:20
94898,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38580/,5306007,,14,6/9/2017 1:20
94894,/student/modal/38995/,/student/view/Programming%20Language%20II/Midterm_2/,5306069,,17,6/9/2017 1:20
94895,/student/modal/38559/,/student/view/Programming%20Language%20II/Midterm_2/,5306005,,17,6/9/2017 1:20
94892,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38749/,5306029,,3,6/9/2017 1:20
94893,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39054/,5306080,,14,6/9/2017 1:20
94890,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38559/,5306005,,3,6/9/2017 1:20
94891,/student/login/,/student/view/Programming Language II/Midterm_2/,5306059,,11,6/9/2017 1:20
94888,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38782/,5306037,,3,6/9/2017 1:20
94889,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39061/,5306080,,14,6/9/2017 1:20
94885,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39066/,5306081,,3,6/9/2017 1:20
94886,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38579/,5306007,,14,6/9/2017 1:20
94887,/student/view/Programming%20Language%20II/Midterm_2/,/student/viewcombine/Programming%20Language%20II/Midterm_2/,5306047,,7,6/9/2017 1:20
94884,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38476/,4303059,,14,6/9/2017 1:20
94883,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38578/,5306007,,14,6/9/2017 1:20
94881,/student/modal/38852/,/student/view/Programming%20Language%20II/Midterm_2/,5306047,,17,6/9/2017 1:20
94882,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38884/,5306054,,3,6/9/2017 1:20
94879,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38995/,5306069,,3,6/9/2017 1:20
94880,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38577/,5306007,,14,6/9/2017 1:20
94875,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38458/,4303016,,14,6/9/2017 1:20
94876,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38982/,5306068,,3,6/9/2017 1:20
94877,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38852/,5306047,,3,6/9/2017 1:20
94878,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39060/,5306080,,14,6/9/2017 1:20
94874,/student/modal/38616/,/student/view/Programming%20Language%20II/Midterm_2/,5306012,,17,6/9/2017 1:20
94872,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38819/,5306043,,3,6/9/2017 1:20
94873,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38576/,5306007,,14,6/9/2017 1:20
94871,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39059/,5306080,,14,6/9/2017 1:20
94867,/student/modal/38838/,/student/view/Programming%20Language%20II/Midterm_2/,5306046,,17,6/9/2017 1:20
94868,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38457/,4303016,,14,6/9/2017 1:20
94869,/student/modal/38671/,/student/view/Programming%20Language%20II/Midterm_2/,5306019,,17,6/9/2017 1:20
94870,/student/modal/39113/,/student/view/Programming%20Language%20II/Midterm_2/,5306087,,17,6/9/2017 1:20
94866,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38575/,5306007,,14,6/9/2017 1:20
94863,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39113/,5306087,,14,6/9/2017 1:20
94864,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38475/,4303059,,14,6/9/2017 1:20
94865,/student/login/,/student/view/Programming Language II/Midterm_2/,5306021,,11,6/9/2017 1:20
94861,/student/modal/38996/,/student/view/Programming%20Language%20II/Midterm_2/,5306069,,17,6/9/2017 1:20
94862,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38456/,4303016,,14,6/9/2017 1:20
94858,/student/modal/38882/,/student/view/Programming%20Language%20II/Midterm_2/,5306054,,17,6/9/2017 1:20
94859,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39038/,5306078,,3,6/9/2017 1:20
94860,/student/login/,/student/view/Programming Language II/Midterm_2/,5306027,,11,6/9/2017 1:20
94856,/student/modal/38910/,/student/view/Programming%20Language%20II/Midterm_2/,5306058,,17,6/9/2017 1:20
94857,/student/modal/38694/,/student/view/Programming%20Language%20II/Midterm_2/,5306022,,17,6/9/2017 1:20
94852,/student/login/,/student/view/Programming Language II/Midterm_2/,5306028,,11,6/9/2017 1:20
94853,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39111/,5306087,,14,6/9/2017 1:20
94854,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38647/,5306016,,3,6/9/2017 1:20
94855,/student/login/,/student/view/Programming Language II/Midterm_2/,5306086,,11,6/9/2017 1:20
94851,/student/modal/39063/,/student/view/Programming%20Language%20II/Midterm_2/,5306081,,17,6/9/2017 1:20
94849,/student/modal/38818/,/student/view/Programming%20Language%20II/Midterm_2/,5306043,,17,6/9/2017 1:20
94850,/student/login/,/student/view/Programming Language II/Midterm_2/,5306037,,11,6/9/2017 1:20
94848,/student/login/,/student/view/Programming Language II/Midterm_2/,5306010,,11,6/9/2017 1:20
94847,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38616/,5306012,,3,6/9/2017 1:20
94843,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38710/,5306024,,3,6/9/2017 1:20
94844,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39110/,5306087,,3,6/9/2017 1:20
94845,/student/login/,/student/view/Programming Language II/Midterm_2/,5306029,,11,6/9/2017 1:20
94846,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38455/,4303016,,14,6/9/2017 1:20
94840,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39058/,5306080,,14,6/9/2017 1:20
94841,/student/modal/38669/,/student/view/Programming%20Language%20II/Midterm_2/,5306018,,17,6/9/2017 1:20
94842,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38694/,5306022,,3,6/9/2017 1:20
94838,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38671/,5306019,,3,6/9/2017 1:20
94839,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38574/,5306007,,3,6/9/2017 1:20
94837,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38910/,5306058,,3,6/9/2017 1:20
94836,/student/view/Programming%20Language%20II/Midterm_2/,,5306018,,3,6/9/2017 1:20
